"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude"
"245",2974,470993,"EDCS-27601606","HD034439",71,100,"L(ucio) Vario L(uci) f(ilio) Ser(gia) [3] / domo Aug(usta) Praeto[r(ia) 3] / leg(ionis) XI C(laudiae) P(iae) F(idelis) |(centurio) coh(ortis) VI v[oluntariorum(?) 3] / L(ucius) Varius Laetus PV[3] / et Benn[i]ae Sabin[ae 3] / vivae [3] / in fronte p[edes","L(ucio) Vario L(uci) f(ilio) Ser(gia) [---] / domo Aug(usta) Praeto[r(ia) ---] / leg(ionis) XI C(laudiae) p(iae) f(idelis) |(centurio) coh(ortis) VI v[igilum ---] / L(ucius) Varius Laetus Pu[---] / et Benn[i]ae Sabin[ae ---] / vivae [---] / in fronte p[edes ---] / [in agro pedes ------?","Lucio Vario Luci filio Sergia domo Augusta Praetoria legionis XI Claudiae piae fidelis centurio cohortis VI vigilum Lucius Varius Laetus Pu et Benniae Sabinae vivae in fronte pedes in agro pedes","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743
"246",6206,474662,"EDCS-10100883","HD034286",71,100,"Silvano Aug(usto) / sac(rum) Iul(ius) Cass/ianus mil(es) coh(ortis) / [","Silvano Aug(usto) / sac(rum) Iul(ius) Cass/ianus mil(es) coh(ortis) / [------","Silvano Augusto sacrum Iulius Cassianus miles cohortis","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689
"247",2461,470468,"EDCS-30600140","HD058509",114,117,"C(aius) Statius C(ai) f(ilius) / Serg(ia) Celsus / evoc(atus) Aug(usti) donis / donatus bis corona / aurea torquibus / phaleris armillis / ob triumphos belli / Dacici ab Imp(eratore) Caesa/re Nerva Traiano Aug(usto) / Germ(anico) Dac(ico) Parthico / Optimo |(centurio) leg(ionis) VII Geminae / in Hispania t(estamento) p(oni) i(ussit) et epulo / dedicavit","C(aius) Statius C(ai) f(ilius) / Serg(ia) Celsus / evoc(atus) Aug(usti) donis / donatus bis corona / aurea torquibus / phaleris armillis / ob triumphos belli / Dacici ab Imp(eratore) Caesa/re Nerva Traiano Aug(usto) / Germ(anico) Dac(ico) Parthico / Optimo |(centurio) leg(ionis) VII geminae / in Hispania t(estamento) p(oni) i(ussit) et epulo / dedicavit","Caius Statius Cai filius Sergia Celsus evocatus Augusti donis donatus bis corona aurea torquibus phaleris armillis ob triumphos belli Dacici ab Imperatore Caesare Nerva Traiano Augusto Germanico Dacico Parthico Optimo centurio legionis VII geminae in Hispania testamento poni iussit et epulo dedicavit","building/dedicatory inscription","NULL","Dalmatia","Dalmatia","Risan / Risano / Risinium","Risinium","Kotor","milites, tria nomina, viri",42.5098,18.6969
"248",2247,470250,"EDCS-57200148","HD035644",125,126,"Imp(erator) Caesar divi Traiani [Parthici f(ilius) divi] / Nerv(ae) nepos Traianus [Hadrianus Aug(ustus)] / pont(ifex) maxim(us) trib(unicia) [pot(estate) X co(n)s(ul) III] / equitib(us) et pedit(ibus) qui mili[taverunt in alis II et coh(ortibus)] / V quae appell(antur) I Ast(urum) et I H[isp(anorum) et I Fl(avia) Com]/magen(orum) I Britt(onum) |(miliaria) et Ubio[r(um) et II Fl(avia) Numid(arum)] / et II Fl(avia) Bessor(um) item i[n vexill(atione) equit(um)] / Illyric{i}(orum) et sunt in Da[cia infer(iore) sub Cocce]/io Nasone quin(is) et vicen(is) [pluribusve stipend(iis)] / emer(itis) dimiss(is) honesta [missione quorum no]/min(a) subscript(a) sunt [ipsis liberis pos]/terisq(ue) eorum civitate[m dedit et conubium cum uxo]rib(us) qua[s tunc habuissent // Imp(erator) Caes(ar) divi Tra[iani Parthici f(ilius) divi Nerv(ae)] / nep(os) Traian(us) Had[rianus Aug(ustus) pont(ifex) maxim(us) trib(unicia)] / pot(estate) X [co(n)s(ul) III] / equ(itibus) et ped(itibus) qui mi[litaverunt in alis II et coh(ortibus) V quae appell(antur)] / I Ast(urum) et I Hisp(anorum) et I [Fl(avia) Commagen(orum) I Britt(onum) |(miliaria) et] / Ubior(um) et II Fl(avia) Nu[mid(arum) et II Fl(avia) Bessor(um) item] / in vexill(atione) equit(um) Illy[ric(orum) et sunt in Dacia infer(iore)] / sub Coc(c)eio Naso[ne","Imp(erator) Caesar divi Traiani [Parthici f(ilius) divi] / Nerv(ae) nepos Traianus [Hadrianus Aug(ustus)] / pont(ifex) maxim(us) trib(unicia) [pot(estate) X co(n)s(ul) III] / equitib(us) et pedit(ibus) qui mili[taverunt in alis II et coh(ortibus)] / V quae appell(antur) I Ast(urum) et I H[isp(anorum) et I Fl(avia) Com]/magen(orum) I Britt(onum) |(milliaria) et Ubio[r(um) et II Fl(avia) Numid(arum)] / et II Flav(ia) Bessor(um) item i[n vexill(atione) equit(um)] / Illyrici(anis) et sunt in Da[cia infer(iore) sub Coc(c)e]/io Nasone quin(is) et vicen(is) [pluribusve stipend(iis)] / emer(itis) dimiss(is) honesta [missione quorum no]/min(a) subscript(a) sunt [ipsis liberis pos]/terisq(ue) eorum civitate[m dedit et conubium cum uxo]rib(us) qua[s tunc habuissent ---] / [------ // Imp(erator) Caes(ar) divi Tra[iani Parthici f(ilius) divi Nerv(ae)] / nep(os) Traian(us) Had[rianus Aug(ustus) pont(ifex) maxim(us) trib(unicia)] / pot(estate) X [co(n)s(ul) III] / equ(itibus) et ped(itibus) qui mi[litaverunt in alis II et coh(ortibus) V quae appell(antur)] / I Ast(urum) et I Hisp(anorum) et I [Fl(avia) Commagen(orum) I Britt(onum) |(milliaria) et] / Ubior(um) et II Fl(avia) Nu[mid(arum) et II Fl(avia) Bessor(um) item] / in vexill(atione) equit(um) Illy[rici(anis) et sunt in Dacia infer(iore)] / sub Coc(c)eio Naso[ne ---] / [--- di]m(issis) h[on(esta) miss(ione) ---] / [------","Imperator Caesar divi Traiani Parthici filius divi Nervae nepos Traianus Hadrianus Augustus pontifex maximus tribunicia potestate X consul III equitibus et peditibus qui militaverunt in alis II et cohortibus V quae appellantur I Asturum et I Hispanorum et I Flavia Commagenorum I Brittonum milliaria et Ubiorum et II Flavia Numidarum et II Flavia Bessorum item in vexillatione equitum Illyricianis et sunt in Dacia inferiore sub Cocceio Nasone quinis et vicenis pluribusve stipendiis emeritis dimissis honesta missione quorum nomina subscripta sunt ipsis liberis posteris que eorum civitatem dedit et conubium cum uxoribus quas tunc habuissent Imperator Caesar divi Traiani Parthici filius divi Nervae nepos Traianus Hadrianus Augustus pontifex maximus tribunicia potestate X consul III equitibus et peditibus qui militaverunt in alis II et cohortibus V quae appellantur I Asturum et I Hispanorum et I Flavia Commagenorum I Brittonum milliaria et Ubiorum et II Flavia Numidarum et II Flavia Bessorum item in vexillatione equitum Illyricianis et sunt in Dacia inferiore sub Cocceio Nasone dimissis honesta missione","military diploma","tabula","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","Augusti/Augustae, milites, ordo decurionum, tria nomina, viri",44.0103,15.6844
"249",1117,469078,"EDCS-10000684","HD034084",31,130,"P[3]a / at[3] fa/to rapta h(ic) s(ita) e(st) / C(aius) Valerius C(ai) f(ilius) Den/to veter(anus) leg(ionis) VII lib(ertae) / suae posuit","Pr[---]A / AT[---] fa/to rapta h(ic) s(ita) e(st) / C(aius) Valerius C(ai) f(ilius) Den/to veter(anus) leg(ionis) VII lib(ertae) / suae posuit","Pr A AT fato rapta hic sita est Caius Valerius Cai filius Dento veteranus legionis VII libertae suae posuit","epitaph","stele","Dalmatia","Dalmatia","Humac / Bigeste","Bigeste","Ljubuški","liberti/libertae, milites, mulieres, tria nomina, viri",43.1818,17.5271
"250",2926,470945,"EDCS-27601578","HD054710",42,130,"L(ucius) Caesius L(uci) f(ilius) / Cam(ilia) Bassus / domo Pisauri / vet(eranus) leg(ionis) VII C(laudiae) P(iae) F(idelis) / an(norum) LIII stip(endiorum) XXXIII / h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) h(eres) p(osuit) / in f(ronte) p(edes) VI in a(gro) p(edes) X","L(ucius) Caesius L(uci) f(ilius) / Cam(ilia) Bassus / domo Pisauri / vet(eranus) leg(ionis) VII C(laudiae) p(iae) f(idelis) / an(norum) LIII stip(endiorum) XXXII / h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) h(eres) p(osuit) // in f(ronte) p(edes) VI in a(gro) p(edes) X","Lucius Caesius Luci filius Camilia Bassus domo Pisauri veteranus legionis VII Claudiae piae fidelis annorum LIII stipendiorum XXXII hic situs est testamento fieri iussit heres posuit in fronte pedes VI in agro pedes X","epitaph","NULL","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743
"251",1865,469856,"EDCS-28400117","HD051048",51,130,"vet]er/[ano] le(gionis) VIII / L(ucio) Octavio [3] f(ilio) / Cla(udia) Frontin(o) / fratri","------] / [--- vet?]er/[anus?] le[g(ionis)] VIII / L(ucio) Octavio [-] f(ilio) / Cla(udia) Frontin(o) / fratri","veteranus legionis VIII Lucio Octavio filio Claudia Frontino fratri","epitaph","honorific/grave/votive column","Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","milites, tria nomina, viri",44.0721,15.5095
"252",686,468639,"EDCS-31200876","HD054373",71,130,"[M(arco)] Fl(avio) M(arci) f(ilio) Q[uir(ina) Ba]lbino huic defunc(to) ordo Docl(eatium) honore[s o]mnes et statuam / equestr(em) [dec]r(evit) Fl(avius) Fronto et Fl(avia) Tertulla fil(io)","[M(arco)] Fl(avio) M(arci) f(ilio) Q[uir(ina) Ba]lbino huic defunc(to) ordo Docl(eatium) honore[s] omnes et statuam / equestr(em) [dec]r(evit) Fl(avius) Fronto et Fl(avia) Tertulla fil(ii) // M(arco) Fl(avio) M(arci) f(ilio) Quir(ina) Balbino [huic defun]c(to) ordo Docl(eatium) honores omnes et statuam / equestr(em) decr(evit) [Fl(avius) Fronto e]t Fl(avia) Tertulla parentes inauraverunt // [M(arco)] Fl(avio) T(iti) f(ilio) Quir(ina) Frontoni praef(ecto) [fabrum ---] / pontif(ici) flam(ini) divi [Titi ------ // [M(arco) Fl(avio) M(arci) f(ilio) Quir(ina) Balbino huic defunc(to) ordo Doc]l(eatium) honores omnes et statuam equestr(em) / [decr(evit) Fl(avius) Fronto et Fl(avia) Tertulla parentes] inauraverunt","Marco Flavio Marci filio Quirina Balbino huic defuncto ordo Docleatium honores omnes et statuam equestrem decrevit Flavius Fronto et Flavia Tertulla filii Marco Flavio Marci filio Quirina Balbino huic defuncto ordo Docleatium honores omnes et statuam equestrem decrevit Flavius Fronto et Flavia Tertulla parentes inauraverunt Marco Flavio Titi filio Quirina Frontoni praefecto fabrum pontifici flamini divi Titi Marco Flavio Marci filio Quirina Balbino huic defuncto ordo Docleatium honores omnes et statuam equestrem decrevit Flavius Fronto et Flavia Tertulla parentes inauraverunt","honorific inscription","architectural member","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","mulieres, ordo decurionum, ordo equester, tria nomina, viri",42.469,19.2615
"253",704,468657,"EDCS-58000077","HD022568",71,130,"M(arco) Flavio M(arci) f(ilio) / Quir(ina) / Balb[i]no ann(orum) XV / huic defunct(o) ord(o) / mun(icipii) Docl(eatium) funus / public(um) e[t] statuam / [ped]estre[m] decr(evit) item / [primo Docl(eatium) honores / qua[n]tos per [l]eges caper(e) / [licuit et statuam] equest(rem) / [3] Quir(ina) / [3] statuam / [3] t(estamento) p(oni) i(ussit) / M(arcus) Flavius Fronto / et Flavia Tertulla / parentes impens(am) adiect(am) / in[aura]verunt] // [M(arco) Fla]vio M(arci) f(ilio) / [Qu]ir(ina) / B[albin]o ann(orum) XV / [huic def]unct(o) ord(o) / [Docl(eatium) praete]r funu[s] / [public(um) st]atuam / [3] decrevit / [item primo D]ocleatiu[m] / [honores q]uantos pe[r] / [leges caper]e liceret e[t] / [statuam e]questr(em) / [M(arcus) Flaviu]s Fronto [et] / [F]lavia Tertull[a] / filio // [M(arcus) Fla]vius Fr[onto et Fl(avia) Te]rt[u]l/la [f(aciendum) c(uraverunt)]","M(arco) Flavio M(arci) f(ilio) / Quir(ina) / Balbino ann(orum) XV / huic defunct(o) ord[o] / mun(icipii) Docl(eatium) funus / public(um) et statuam / [ped]estre[m] decr(evit) item / [primo Docl(eatium)] honores / qua[n]tos per [l]eges carper[e] / [licuit et statuam] equest[r(em)] / [---] Quir(ina) / [---] statuam / [---]t p(oni) i(ussit) / M(arcus) Flavius Fronto / et Flavia Tertulla / parentes impens(am) adiect(am) / inauraverunt // [M(arco) Fla]vio M(arci) f(ilio) / [Qu]ir(ina) / [Balbin]o ann(orum) XV / [huic def]unct(o) ord(o) / [Docl(eatium) p]r(aeter) funu[s] / [public(um) et st]atuam / [pedestr(em)] decrevi[t] / [item primo ordo D]ocleatiu[m] / [honores q]uantos pe[r] / [leges caper]e liceret e[t] / [statuam e]questr(em) / [M(arcus) Flaviu]s Fronto [et] / [F]lavia T(iti) f(ilia) Tertull[a] / fil[i]o // [M(arcus) Fla]vius Fr[onto et Flavia Te]rt[u]l[la ---]","Marco Flavio Marci filio Quirina Balbino annorum XV huic defuncto ordo municipii Docleatium funus publicum et statuam pedestrem decrevit item primo Docleatium honores quantos per leges carpere licuit et statuam equestrem Quirina statuam t poni iussit Marcus Flavius Fronto et Flavia Tertulla parentes impensam adiectam inauraverunt Marco Flavio Marci filio Quirina Balbino annorum XV huic defuncto ordo Docleatium praeter funus publicum et statuam pedestrem decrevit item primo ordo Docleatium honores quantos per leges capere liceret et statuam equestrem Marcus Flavius Fronto et Flavia Titi filia Tertulla filio Marcus Flavius Fronto et Flavia Tertulla","honorific inscription","tabula","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","mulieres, tria nomina, viri",42.469,19.2615
"254",818,468773,"EDCS-30100405","HD046617",71,130,"Eu]genio(?) Eucisi f(ilio) / eq(uiti) ala(e) Frontoni(nianae) / an(norum) XL stip(endiorum) XX / Nemis Sige h(ic) s(itus) e(st) / frat{e}res frat{e}r(i) / fecerunt","[-]agenio(?) Eucisi f(ilio) / eq(uiti) ala(e) Frontoni(anae) / an(norum) XL stip(endiorum) XX / Nemis Sige h(ic) s(itus) e(st) / frateres(!) frater(!) / fecerunt","agenio Eucisi filio equiti alae Frontonianae annorum XL stipendiorum XX Nemis Sige hic situs est frateres frater fecerunt","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, nomen singulare, viri",43.6139,16.689
"255",981,468937,"EDCS-30200136","HD054442",71,130,"Ser(vius) Ennius Ser(vi) f(ilius) / Claudia Fuscus / domo Cemeneli / miles coh(ortis) VIII vol(untariorum) / stip(endiorum) XVIIII ann(orum) XXXIIX / Fulvia Vitalis v(iva) f(ecit) sibi / et coniugi b(ene) m(erenti) f(ecit?) / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","Ser(vius) Ennius Ser(vi) f(ilius) / Claudia Fuscus / domo Cemeneli / miles coh(ortis) VIII vol(untariorum) / stip(endiorum) XVIIII ann(orum) XXXIIX / Fulvia Vitalis v(iva) f(ecit) sibi / et coniugi b(ene) m(erenti) {f(ecit)} / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","Servius Ennius Servi filius Claudia Fuscus domo Cemeneli miles cohortis VIII voluntariorum stipendiorum XVIIII annorum XXXIIX Fulvia Vitalis viva fecit sibi et coniugi bene merenti fecit hoc monumentum heredem non sequetur","epitaph","stele","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","milites, mulieres, tria nomina, viri",43.6922,16.5206
"256",3638,471690,"EDCS-31400661","HD062490",71,130,"L(ucio) Attio Restuto e[q(uiti)] / ex sing(ularibus) c[o]h(ortis) III Alp[in(orum)] / stip(endiorum) XXI [h(ic)] s(itus) e(st)","L(ucio) Attio Restuto e[q(uiti)] / ex sing(ularibus) c[o]h(ortis) III Alp[in(orum)] / stip(endiorum) XXI [h(ic)] s(itus) e(st)","Lucio Attio Restuto equiti ex singularibus cohortis III Alpinorum stipendiorum XXI hic situs est","epitaph","urn","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743
"257",6151,474607,"EDCS-10101830","HD025915",71,130,"Manibus / C(ai) Valeri C(ai) f(ilii) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI C(laudiae) P(iae) F(idelis)","Manibus / C(ai) Valeri C(ai) f(ili) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI Cl(audiae) p(iae) f(idelis)","Manibus Cai Valeri Cai fili Scaptia Secundi Altino praefecti kastrorum legionis XI Claudiae piae fidelis","epitaph","tabula","Dalmatia","Dalmatia","Tepljuh / Promona","Ninia","Knin","milites, ordo equester, tria nomina, viri",44.0408,16.1994
"258",6517,474983,"EDCS-10000668","HD033959",71,130,"Ma]rcello vet(erano) coh(ortis) III / [Alpinor]um ann(orum) LXX stip(endiorum) XLIII / [3] Marcellae ann(orum) / [3]ae C(ai) l(ibertae) Iucundae / [","------] / [--- Ma]rcello vet(erano) coh(ortis) III / [Alpinor]um ann(orum) LXX stip(endiorum) XLIII / [---] Marcellae ann(orum) / [---]ae C(ai) l(ibertae) Iucundae / [------","Marcello veterano cohortis III Alpinorum annorum LXX stipendiorum XLIII Marcellae annorum ae Cai libertae Iucundae","epitaph","NULL","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, milites, mulieres, tria nomina, viri",43.0801,17.625
"259",1864,469855,"EDCS-28400116","HD030745",101,130,"C(aio) Octavio / Tidio Tossia{a}no Ia(v)oleno / Prisco leg(ato) leg(ionis) IV Flav(iae) leg(ato) leg(ionis) III Aug(ustae) / iuridic(o) pro/vinc(iae) Brit{t}an(n)iae leg(ato) / consulari provinc(iae) Germ(aniae) superioris / legato consulari provinc(iae) Syriae / proconsuli provinc(iae) Africae pontifici / P(ublius) Mutilius P(ubli) f(ilius) Cla(udia) Crispinus t(estamento) p(oni) i(ussit) / amico carissimo","C(aio) Octavio / Tidio Tossia/{a}no L(ucio) Ia(v)oleno / Prisco leg(ato) leg(ionis) IV Flav(iae) / leg(ato) leg(ionis) III Aug(ustae) iuridic(o) pro/vinc(iae) Brittanniae leg(ato) consu/ari provinc(iae) Germ(aniae) superi/oris legato consulari pro/vinc(iae) Syriae proconsuli / provinc(iae) Africae pontifici / P(ublius) Mutilius P(ubli) f(ilius) Cla(udia) Crispin(u)s / t(estamento) p(oni) i(ussit) / amico carissimo","Caio Octavio Tidio Tossiaano Lucio Iavoleno Prisco legato legionis IV Flaviae legato legionis III Augustae iuridico provinciae Brittanniae legato consuari provinciae Germaniae superioris legato consulari provinciae Syriae proconsuli provinciae Africae pontifici Publius Mutilius Publi filius Claudia Crispinus testamento poni iussit amico carissimo","honorific inscription","NULL","Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","milites, ordo senatorius, sacerdotes pagani, tria nomina, viri",44.0721,15.5095
"260",3628,471680,"EDCS-28701372","HD054215",101,130,"D(is) [M(anibus)] / L(ucio) Valerio [L(uci?) f(ilio) Gal(eria) 3] / proc(uratori) Aug(usti) p[rovinciae Dalmatiae] / praef(ecto) classis [German(icae?) praef(ecto) alae] / Moesicae trib(uno) [leg(ionis) 3] / praef(ecto) coh(ortis) I Tyr[iorum L(ucius) Valerius L(uci?) f(ilius)] / Gal(eria) Niger pro[c(urator?) Aug(usti?) 3] / consobrino [","D(is) [M(anibus)] / L(ucio) Valerio / [---] proc(uratori) Aug(usti) p[rov(inciae) Dalmat(iae)] / praef(ecto) classis [--- praef(ecto) alae] / Moesicae trib(uno) [mil(itum) leg(ionis) ---] / praef(ecto) coh(ortis) I Tyr[ior(um) ---] / Gal(eria) Niger pro[---] / consobr[ino posuit]","Dis Manibus Lucio Valerio procuratori Augusti provinciae Dalmatiae praefecto classis praefecto alae Moesicae tribuno militum legionis praefecto cohortis I Tyriorum Galeria Niger pro consobrino posuit","epitaph","NULL","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, ordo equester, tria nomina, viri",43.5384,16.4743
"261",6207,474663,"EDCS-10100884","HD034288",101,130,"] / mil(es) c[oh(ortis) I Belga]/rum d[efunctus] / ann(orum) L[3] / h(ic) s(itus) e(st) / P[","------] / mil(es) c[oh(ortis) I Belga]/rum d[efunctus] / ann(orum) L[---] / h(ic) s(itus) e(st) / P[------","miles cohortis I Belgarum defunctus annorum L hic situs est P","epitaph","NULL","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689
"262",6727,475196,"EDCS-28400168","HD058477",102,130,"Q(uinto) Raecio Q(uinti) f(ilio) / Cl(audia) Rufo / p(rimo) p(ilo) leg(ionis) XII Fulm(inatae) / trecenario / donis don(ato) ab Imper(atore) / Vespasian(o) et Tito Imp(eratore) / bell(o) Iud(aico) ab imp(eratore) Trai(ano) / bell(o) Dac(ico) princ(ipi) praet(orii) / Trebia M(arci) f(ilia) Procul(a) / marito / t(estamento) p(oni) i(ussit)","Q(uinto) Raecio Q(uinti) [f(ilio)] / Cl(audia) Rufo / p(rimo) p(ilo) leg(ionis) XII fulm(inatae) / trecenario / donis don(ato) ab Imper(atore) / Vespasian(o) et Tito Imp(eratore) / bell(o) Iud(aico) ab imp(eratore) Trai(ano) / bell(o) Dac(ico) princ(ipi) praet(orii) / Trebia M(arci) f(ilia) Procul(a) / marito / t(estamento) p(oni) i(ussit)","Quinto Raecio Quinti filio Claudia Rufo primo pilo legionis XII fulminatae trecenario donis donato ab Imperatore Vespasiano et Tito Imperatore bello Iudaico ab imperatore Traiano bello Dacico principi praetorii Trebia Marci filia Procula marito testamento poni iussit","honorific inscription","statue base","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","Augusti/Augustae, milites, mulieres, tria nomina, viri",43.9393,15.4483
