"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"1850",2204,470207,"EDCS-10101922","HD035269",51,150,"In memoriam / liberorum suorum / Aquillia L(uci) f(ilia) Oculatina / de pecunia sua fecit","In memoriam / liberorum suorum / Aquillia L(uci) f(ilia) Oculatina / de pecunia sua fecit","In memoriam liberorum suorum Aquillia Luci filia Oculatina de pecunia sua fecit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Plomin / Flanona","Flanona","Kršan","mulieres, tria nomina",45.1382,14.1801,1
"1851",2205,470208,"EDCS-28400249","HD061267",171,300,"D(is) M(anibus) / Aur(elio) Quinto / an(norum) XXXV et / Fl(avia) Q[u]i[et]a V / m(a)r(i)to / [","D(is) M(anibus) / Aur(elio) Quinto / an(norum) XXX vet(erano) / Fl(avia) Q&lt;u&gt;ie&lt;t=I&gt;a(?) {V}(?) / marito ","Dis Manibus Aurelio Quinto annorum XXX veterano Flavia Q lt u gt ie lt t gt a V marito","epitaph","epitaph","urn","Dalmatia","Dalmatia","Pocitelj",NA,"Gospić","mulieres, tria nomina, viri",44.44889,15.44778,1
"1852",2206,470209,"EDCS-28400250","HD061273",151,300,"D(is) M(anibus) / Erennia / Rufina POIA / SVVE an(norum) LXX","D(is) M(anibus) / (H)erennia / Rufina POIA / SVVE an(norum) LXX","Dis Manibus Herennia Rufina POIA SVVE annorum LXX","epitaph","epitaph","urn","Dalmatia","Dalmatia","Pocitelj",NA,"Gospić","mulieres, tria nomina",44.44889,15.44778,1
"1853",2207,470210,"EDCS-10100577","HD033869",151,200,"Aur(elius?) Nava[3] / an(norum) XLV Aur(elius?) [Li]/cinianus p[r]/im[us] fili(us) matr[i] / pr(o) p(ietate) p(osuit) / TEM() Aur(eliae?) [3]/ta mater eius / viva sibi fec[it] / et nepoti su[o] / Marcellino / defuncto / p(osuit) p(ecunia) su[a]","Aur(elia?) Nava[---] / an(norum) XLV Aur(elius) [---]/ginianus [---] / [------] / [------?] / [---] Aur(elia) [---]/pa mater eius / viva sibi fec[it] / et nepoti su[o] / Marcellino / defuncto [---] / [------]","Aurelia Nava annorum XLV Aurelius ginianus Aurelia pa mater eius viva sibi fecit et nepoti suo Marcellino defuncto","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podastinje",NA,"Kiseljak","mulieres, nomen singulare, tria nomina, viri",43.9586303,18.0791069,1
"1854",2208,470211,"EDCS-10100578","HD033870",1,300,"] serva / [3] meritae / [3]ite","------] serva / [---] meritae / [---]ite","serva meritae ite","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podastinje",NA,"Kiseljak","mulieres, servi/servae",43.9586303,18.0791069,1
"1855",2210,470213,"EDCS-27500176","HD053667",171,300,"D(is) M(anibus) / Aurelius Fel<i=e>x / posuit titulum / conpari suae Serciae / Maximae Iuniae vita / functae an(n)orum XXXX / coniux carissima mecum / fecit anno(s) XXI","D(is) M(anibus) / Aurelius Felex(!) / posuit titulum / conpari suae Serciae / Maximae Iuniae vita / functae an(n)orum XXXX / coniux carissima mecum / fecit anno(s) XXI","Dis Manibus Aurelius Felex posuit titulum conpari suae Serciae Maximae Iuniae vita functae annorum XXXX coniux carissima mecum fecit annos XXI","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgora",NA,"Podgora","mulieres, tria nomina, viri",43.2433472,17.0750713,1
"1856",2211,470214,"EDCS-31200884","HD054825",1,300,"D(is) M(anibus) s(acrum) / Cl(audio) Aniceto / marito pientissimo / Cl(audia) Olympia uxor / memoriam posuit / qui vixit an(nos) LVIIII / m(enses) VIIII dies V has / pro meritis sedes / carissimo coniugi / memoriam posuit","D(is) M(anibus) s(acrum) / Cl(audio) Aniceto / marito pientissimo / Cl(audia) Olympia uxor / memoriam posuit / qui vixit an(nos) LVIIII / m(enses) VIIII dies V has / pro meritis sedes / carissimo coniugi / memoriam posuit","Dis Manibus sacrum Claudio Aniceto marito pientissimo Claudia Olympia uxor memoriam posuit qui vixit annos LVIIII menses VIIII dies V has pro meritis sedes carissimo coniugi memoriam posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica","mulieres, tria nomina, viri",42.469,19.2615,1
"1857",2213,470216,"EDCS-31200886","HD054823",1,300,"D(is) M(anibus) s(acrum) / Iadestinus / Baebior(um) ser(vus) / sib(i) e(t) s(uis) v(ivus) f(ecit)","D(is) M(anibus) s(acrum) / Iadestinus / Baebior(um) ser(vus) / sib(i) e(t) s(uis) v(ivus) f(ecit)","Dis Manibus sacrum Iadestinus Baebiorum servus sibi et suis vivus fecit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica","nomen singulare, servi/servae, viri",42.469,19.2615,1
"1858",2214,470217,"EDCS-31300302","HD058402",101,150,"Dis M(anibus) sacr(um) / genti Latinianae / et Epicadianae","Dis M(anibus) sacr(um) / genti Latinianae / et Epicadianae","Dis Manibus sacrum genti Latinianae et Epicadianae","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica",NA,42.469,19.2615,1
"1859",2215,470218,"EDCS-30200796","HD033246",151,300,"L(ucius) Pletorius Vale(n)s / L(uciae) Pletoriae filiae / loricam fecit / q(u)ae vixit an(nos) X / et sibi et suis fecit","L(ucius) Pl(a)eto[rius Vale(n)s] / L(uciae) Pl(a)etor[iae filiae] / lorica[m fecit] / q(u)ae vi[xit an(nos) X] / et sibi e[t suis fecit]","Lucius Plaetorius Valens Luciae Plaetoriae filiae loricam fecit quae vixit annos X et sibi et suis fecit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica","mulieres, tria nomina, viri",42.469,19.2615,1
"1860",2216,470219,"EDCS-55701978","HD067832",151,300,"Neptuno / sacrum p/ericuloru/m Absolu/tori Petro/nius Aspe/r v(otum) s(olvit) / l(ibens) a(nimo)","Neptuno / sacrum p/ericuloru/m absolu/tori Petro/nius Aspe/r v(otum) s(olvit) / l(ibens) a(nimo)","Neptuno sacrum periculorum absolutori Petronius Asper votum solvit libens animo","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica","tria nomina, viri",42.469,19.2615,1
"1861",2217,470220,"EDCS-64100445","HD072513",151,300,"D(is) M(anibus) s(acrum) / dulcissimae filiae / Epidiae quae vixit / an(nos) XXXVIII m(enses) IIII / infelicissima / mater Eut<y=I>c(h)i(a) me/moriam fecit","D(is) M(anibus) s(acrum) / dulcissimae filiae / Epidiae quae vixit / an(nos) XXXVIII m(enses) IIII / infelicissima / mater Eutic(h)i(a?)(!) me/moriam fecit","Dis Manibus sacrum dulcissimae filiae Epidiae quae vixit annos XXXVIII menses IIII infelicissima mater Eutichia memoriam fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgorica / Doclea","Doclea","Podgorica","mulieres, nomen singulare",42.469,19.2615,1
"1862",2218,470221,"EDCS-03700657","HD040069",1,200,"T(ito) Iulio / Ampli/ato","T(ito) Iulio / Ampli/ato","Tito Iulio Ampliato","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1863",2219,470222,"EDCS-03700658","HD040070",101,150,"Arruntiae / C(ai) f(iliae) / Celerinae C(aius) Arrunti/us / Sedatus / filiae carissimae / p(osuit)","Arruntiae / C(ai) f(iliae) / Celerinae C(aius) Arrunti/us / Sedatus / filiae carissimae / p(osuit)","Arruntiae Cai filiae Celerinae Caius Arruntius Sedatus filiae carissimae posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1864",2220,470223,"EDCS-03700659","HD040082",1,150,"Veratiae / C(ai) f(iliae) / Priscillae C(aius) Ar/runtius / Sedatus / uxori / p(osuit)","Veratiae / C(ai) f(iliae) / Priscillae C(aius) Ar/runtius / Sedatus / uxori / p(osuit)","Veratiae Cai filiae Priscillae Caius Arruntius Sedatus uxori posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1865",2221,470224,"EDCS-03700660","HD040083",42,100,"Iuliae Turi / f(iliae) Tertul[lae] / sacerd[oti] / divae A[ugustae] / Arrunti[a 3] / Severa m[ater]","Iuliae Turi / f(iliae) Tertul[lae] / sacerd[oti] / divae A[ugustae] / Arrunti[a - f(ilia)] / Severa m[ater]","Iuliae Turi filiae Tertullae sacerdoti divae Augustae Arruntia filia Severa mater","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","Augusti/Augustae, mulieres, sacerdotes pagani, tria nomina",44.0103,15.6844,1
"1866",2222,470225,"EDCS-03700661","HD040090",1,130,"Vesiae T(iti) f(iliae) / Paullinae","Vesiae T(iti) f(iliae) / Paullinae","Vesiae Titi filiae Paullinae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1867",2223,470226,"EDCS-03700662","HD040091",1,151,"Vesiae / Modera/tae Gel/lius Chry/sogonus uxo/ri karissi/mae","Vesiae / Modera/tae Gel/lius Chry/sogonus uxo/ri karissi/mae","Vesiae Moderatae Gellius Chrysogonus uxori karissimae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1868",2224,470227,"EDCS-03700663","HD040109",31,130,"Arrun]tiae / [3 Sec]undillae / [3] f(ilia) Quinta / mater","[Arrun]tiae / [--- Sec]undillae / [---] f(ilia) Quinta / mater","Arruntiae Secundillae filia Quinta mater","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1869",2225,470228,"EDCS-03700664","HD040110",1,150,"Ephebo ac/tori Elpis / sibi et filio / posuit","Ephebo ac/tori Elpis / sibi et filio / posuit","Ephebo actori Elpis sibi et filio posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, nomen singulare, officium/professio, viri",44.0103,15.6844,1
"1870",2226,470229,"EDCS-03700666","HD040114",1,130,"Rubriae / T(iti) f(iliae) Maximilla[e] / Valeria M(arci) f(ilia) / Marcella / f(iliae) p(osuit)","Rubriae / T(iti) f(iliae) Maximilla[e] / Valeria M(arci) f(ilia) / Marcella / f(iliae) p(osuit?)","Rubriae Titi filiae Maximillae Valeria Marci filia Marcella filiae posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1871",2227,470230,"EDCS-03700667","HD040120",1,150,"Oppiae / L(uci) f(iliae) / Paulinae","Oppiae / L(uci) f(iliae) / Paulinae","Oppiae Luci filiae Paulinae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1872",2228,470231,"EDCS-03700668","HD040124",1,150,"Aufidiae / C(ai) f(iliae) Balbin(a)e / an(norum) V Caesia / L(uci) f(ilia) Paula avia / nepti suae / v(iva) f(ecit)","Aufidiae / C(ai) f(iliae) Balbin(a)e / an(norum) V Caesia / L(uci) f(ilia) Paula avia / nepti suae / v(iva) f(ecit)","Aufidiae Cai filiae Balbinae annorum V Caesia Luci filia Paula avia nepti suae viva fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1873",2229,470232,"EDCS-03700669","HD040129",1,300,"[3] C(ai) f(ilio?) / [3]ul[3]","------] / C(ai)(?) f(ilio)(?) / [---]ul[---]","Cai filio ul","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac",NA,44.0103,15.6844,1
"1874",2231,470234,"EDCS-30101164","HD045058",101,150,"D(is) M(anibus) / T(ito) Plaeto/rio T(iti) f(ilio) Postu/mino Iuli/a Severina / fil(io)","D(is) M(anibus) / T(ito) Plaeto/rio T(iti) f(ilio) Postu/mino Iuli/a Severina / fil(io)","Dis Manibus Tito Plaetorio Titi filio Postumino Iulia Severina filio","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1875",2232,470235,"EDCS-30101165","HD045059",31,100,"Clodia Tur[i f(ilia)] / Aeta sibi et Tito / Safinio Septumi f(ilio) / Rufo Safiniae Septu/mi f(iliae) Secundae fili(i)s / suis / viva fecit","Clodia Tur[i f(ilia)] / Aeta sibi et Tito / Safinio Septumi f(ilio) / Rufo Safiniae Septu/mi f(iliae) Secundae fili(i)s / suis / viva fecit","Clodia Turi filia Aeta sibi et Tito Safinio Septumi filio Rufo Safiniae Septumi filiae Secundae filiis suis viva fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, nomen singulare, tria nomina, viri",44.0103,15.6844,1
"1876",2233,470236,"EDCS-30101166","HD045060",31,100,"]nae PCLI / [1]SPVBLVS fil(i)us / [6] / v(ivus?) f(ecit) // M","------]nae PCLI / [-]SPVBLVS fil(i)us / [------] / v(ivus?) f(ecit) // M","nae PCLI SPVBLVS filius vivus fecit M","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, viri",44.0103,15.6844,1
"1877",2234,470237,"EDCS-30101167","HD045061",51,150,"Sex(to) Livio / Maximo / Iulia / Maximilla / p(osuit)","Sex(to) Livio / Maximo / Iulia / Maximilla / p(osuit)","Sexto Livio Maximo Iulia Maximilla posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1878",2235,470238,"EDCS-30101168","HD045063",51,100,"Q(uinto) Trosio","Q(uinto) Trosio","Quinto Trosio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","praenomen et nomen, viri",44.0103,15.6844,1
"1879",2236,470239,"EDCS-30101169","HD045064",51,150,"Trosiae C(ai) f(iliae) / Secundillae / Veratia L(uci) f(ilia) / Maximilla / mater inf/elicissima / p(osuit)","Trosiae C(ai) f(iliae) / Secundillae / Veratia L(uci) f(ilia) / Maximilla / mater inf/elicissima / p(osuit)","Trosiae Cai filiae Secundillae Veratia Luci filia Maximilla mater infelicissima posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1880",2237,470240,"EDCS-30101170","HD045065",51,150,"Cae[l]iae / Facundae / [C]aelius [F]a/cundus pat(er) / filiae infeliciss(imus?) / pos(uit)","Cae[l]iae / Facundae / [C]aelius [F]a/cundus pat(er) / filiae infeliciss(imae) / pos(uit)","Caeliae Facundae Caelius Facundus pater filiae infelicissimae posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1881",2238,470241,"EDCS-30101171","HD045066",51,150,"[3]ae / [3]inae / C[ae]sia Tertulla mater / infelicis(s)ima / p(osuit)","[---]ae / [---]inae / C[ae]sia Tert/ulla mater / infelicis(s)ima / p(osuit)","ae inae Caesia Tertulla mater infelicissima posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1882",2239,470242,"EDCS-30101172","HD045068",71,150,"[3]fuius T(iti) f(ilius) Cla(udia) / [3]uter t(estamento) f(ieri) i(ussit) / [3]io [3] / [3 sibi] et su[is]","[---]fuius T(iti) f(ilius) Cla(udia) / [---]uter t(estamento) f(ieri) i(ussit) / [---]io [---] / [--- sibi?] et su[is]","fuius Titi filius Claudia uter testamento fieri iussit io sibi et suis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1883",2240,470243,"EDCS-34100070","HD050562",1,150,"Iulia Secundilla","Iulia Secundilla","Iulia Secundilla","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1884",2241,470244,"EDCS-34100071","HD029376",71,150,"Rubria Q(uinti) f(ilia) / Rufina / infelicis(s)i/ma sibi p(osuit)","Rubria Q(uinti) f(ilia) / Rufina / infelicis(s)i/ma sibi p(osuit)","Rubria Quinti filia Rufina infelicissima sibi posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1885",2242,470245,"EDCS-34100072","HD051038",101,150,"D(is) M(anibus) / Rubria R/estuta s(ibi) / viva fecit","D(is) M(anibus) / Rubria R/estuta s(ibi) / viva fecit","Dis Manibus Rubria Restuta sibi viva fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1886",2243,470246,"EDCS-46600041","HD035130",171,300,"[D(is)] M(anibus) // Adiutori coni/ugi bene mere/nti c<um=ON> quo vixi / annos XXXVIII / m(enses) III Sextilia I/n{f}genua f/ecit","[D(is)] M(anibus) // Adiutori coni/ugi bene mere/nti con(!) quo vixi / annos XXXVIII / m(enses) III Sextilia I/n{f}genua f/ecit","Dis Manibus Adiutori coniugi bene merenti con quo vixi annos XXXVIII menses III Sextilia Infgenua fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, nomen singulare, tria nomina, viri",44.0103,15.6844,1
"1887",2244,470247,"EDCS-46600042","HD057570",51,150,"Q(uinto) Rubrio / Apli f(ilio) Rufo / Rubria Rufina / patri p(osuit)","Q(uinto) Rubrio / Apli f(ilio) Rufo / Rubria Rufina / patri p(osuit)","Quinto Rubrio Apli filio Rufo Rubria Rufina patri posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, nomen singulare, tria nomina, viri",44.0103,15.6844,1
"1888",2245,470248,"EDCS-46600043","HD057571",51,150,"L(ucio) Veratio / Martiali / L(ucius) Veratius / Lupus patri / p(osuit)","L(ucio) Veratio / Martiali / L(ucius) Veratius / Lupus patri / p(osuit)","Lucio Veratio Martiali Lucius Veratius Lupus patri posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1889",2246,470249,"EDCS-64100474","HD072539",1,100,"Sex(tus) Ati[lius] / Sex(ti) f(ilius) Ru[fus] / [","Sex(t--) Ati[li--] / Sex(ti) f(ili--) Ru[f--] / [------","Sext Atili Sexti fili Ruf","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1890",2248,470251,"EDCS-28300177","HD058020",101,200,"T(itius?) Caper / Silva(no) / s(olvit) l(ibens) m(erito)","T(itius?) Caper / Silva(no) / s(olvit) l(ibens) m(erito)","Titius Caper Silvano solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1891",2249,470252,"EDCS-28300178","HD058021",296,326,"DD(ominis) nn(ostris) Co/nstantio / C(a)esare consulibus / [","DD(ominis) nn(ostris) Co/nstantio / C(a)esare / consulibus / [------","DDominis nnostris Constantio Caesare consulibus",NA,NA,"statue base","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac",NA,44.0103,15.6844,1
"1892",2250,470253,"EDCS-28300179","HD057588",1,150,"T(ito) Iulio / Clemen/ti dec(urioni) As/seria Iulia / T(iti) f(ilia) Procli/na fratri / p(osuit)","T(ito) Iulio / Clemen/ti dec(urioni) As/seria(e) Iulia / T(iti) f(ilia) Procli/na fratri / p(osuit)","Tito Iulio Clementi decurioni Asseriae Iulia Titi filia Proclina fratri posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, ordo decurionum, tria nomina, viri",44.0103,15.6844,1
"1893",2251,470254,"EDCS-28300180","HD056757",101,300,"D(is) M(anibus) // M(arco) Cornelio / Eutychiano C/orn{a}el{l}ia Paulin/a patri pien/tissimo / fe(cit)","D(is) M(anibus) // M(arco) Cornelio / Eutychiano C/ornelia Paulin/a patri pien/tissimo / fe(cit)","Dis Manibus Marco Cornelio Eutychiano Cornelia Paulina patri pientissimo fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina, viri",44.0103,15.6844,1
"1894",2252,470255,"EDCS-28300181","HD058022",151,300,"D(is) M(anibus) / Laetiliae / Aprillae / Laetilia / Fructa / matri <f=E>ecit","D(is) M(anibus) / Laetiliae / Aprillae / Laetilia / Fructa / matri &lt;f=E&gt;ecit ","Dis Manibus Laetiliae Aprillae Laetilia Fructa matri lt f gt ecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"1895",2253,470256,"EDCS-28300182","HD058019",1,200,"I(ulio) Papirio / c(ivi) R(omano)","&lt;P=I&gt;(ublio)(?) Papirio / [------ ","lt P gt ublio Papirio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"1896",2254,470257,"EDCS-28300183","HD058023",151,300,"Ca[3]c[3]/lianc[3] pi/entissimo / vixit plus [mi]/nus annis [3] / i<n=M>[f]elix ma[ter] / [3]t[","CA[---]C[---] / LIANC[---] pi/entissimo / vixit plus [mi]/nus annis X[--] / i&lt;n=M&gt;[f]elix ma[ter] / [---]T[---] ","CA C LIANC pientissimo vixit plus minus annis X i lt n gt felix mater T","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","mulieres, viri",44.0103,15.6844,1
"1897",2255,470258,"EDCS-28300184","HD058024",1,150,"Marica C(ai) [f(ilia) Se]/cunda sibi et / [f]i[l]io Mevanio / Vi[t]al[ion]i","Marica C(ai) [f(ilia) Se]/cunda sibi et / [f]i[l]io Mevanio / Vi[t]al[ion]i","Marica Cai filia Secunda sibi et filio Mevanio Vitalioni","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Podgrade / Asseria","Iader","Biograd na Moru","mulieres, tria nomina, viri",43.9393,15.4483,1
"1898",2256,470259,"EDCS-28300185","HD058025",151,300,"D(is) M(anibus) / Valeriae Vic/torinae coniug(i) / incomparabili / b(ene) m(erenti) Vibulius / Doryphorus / maritus","D(is) M(anibus) / Valeriae Vic/torinae coniug(i) / incomparabili / b(ene) m(erenti) Vibul(l)ius / Doryphorus / maritus","Dis Manibus Valeriae Victorinae coniugi incomparabili bene merenti Vibullius Doryphorus maritus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podgrade / Asseria",NA,"Pakoštane","mulieres, tria nomina, viri",44.0203427,15.669073,1
